Age,Attrition,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYearExperience,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,TenureRatio,YearsSincePromotionRatio,IncomePerYear,IncomeToAge,WorkLifeScore
38,0,330,17,1,3,65,2,3,3,8823.0,24608,0.0,18,3,1,1.0,20.0,4.0,2,19.0,9.0,1.0,9.0,441.15,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.95,0.05263157894736842,105876.0,232.18421052631578,6
40,0,1492,20,4,1,61,3,3,4,10322.0,26542,4.0,20,4,4,1.0,14.0,6.0,3,11.0,10.0,11.0,1.0,737.2857142857143,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0.7857142857142857,1.0,123864.0,258.05,12
27,0,1277,8,5,1,87,1,1,3,4621.0,5869,1.0,19,3,4,3.0,3.0,4.0,3,3.0,2.0,1.0,2.0,1540.3333333333333,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1.0,0.3333333333333333,55452.0,171.14814814814815,9
55,0,1091,2,1,4,65,3,3,2,10976.0,15813,3.0,18,3,2,1.0,23.0,4.0,3,3.0,2.0,1.0,2.0,477.2173913043478,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.13043478260869565,0.3333333333333333,131712.0,199.56363636363636,6
28,0,857,10,3,3,59,3,2,3,3660.0,7909,3.0,13,3,4,0.0,10.0,4.0,4,8.0,7.0,1.0,7.0,366.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0.8,0.125,43920.0,130.71428571428572,12
44,1,1376,1,2,2,91,2,3,1,10482.0,2326,9.0,14,3,4,1.0,24.0,1.0,3,20.0,6.0,3.0,6.0,436.75,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.8333333333333334,0.15,125784.0,238.22727272727272,3
33,0,654,5,3,4,34,2,3,4,7119.0,21214,4.0,15,3,3,1.0,9.0,2.0,3,3.0,2.0,1.0,2.0,791.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,0.3333333333333333,85428.0,215.72727272727272,12
35,1,1204,4,3,4,86,3,3,1,9582.0,10333,0.0,22,4,1,0.0,9.0,2.0,3,8.0,7.0,4.0,7.0,1064.6666666666667,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,0.8888888888888888,0.5,114984.0,273.77142857142854,3
33,1,827,29,4,1,54,2,2,3,4508.0,3129,1.0,22,4,2,0.0,14.0,4.0,3,13.0,7.0,3.0,8.0,322.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.9285714285714286,0.23076923076923078,54096.0,136.6060606060606,9
28,0,895,15,2,1,50,3,1,3,2207.0,22482,1.0,16,3,4,1.0,4.0,5.0,2,4.0,2.0,2.0,2.0,551.75,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0,0.5,26484.0,78.82142857142857,6
34,0,618,3,1,1,45,3,2,4,7756.0,22266,0.0,17,3,3,0.0,7.0,1.0,2,6.0,2.0,0.0,4.0,1108.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.8571428571428571,0.0,93072.0,228.11764705882354,8
37,0,309,10,4,4,88,2,2,4,6694.0,24223,2.0,14,3,3,3.0,8.0,5.0,3,1.0,0.0,0.0,0.0,836.75,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.125,0.0,80328.0,180.9189189189189,12
25,1,1219,4,1,4,32,3,1,4,3691.0,4605,1.0,15,3,2,1.0,7.0,3.0,4,7.0,7.0,5.0,6.0,527.2857142857143,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,1.0,0.7142857142857143,44292.0,147.64,16
26,1,1330,21,3,1,37,3,1,3,2377.0,19373,1.0,20,4,3,1.0,1.0,0.0,2,1.0,1.0,0.0,0.0,2377.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,28524.0,91.42307692307692,6
33,1,1017,25,3,1,55,2,1,2,2313.0,2993,4.0,20,4,2,0.0,5.0,0.0,3,2.0,2.0,2.0,2.0,462.6,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,0.4,1.0,27756.0,70.0909090909091,6
42,0,469,2,2,4,35,3,4,1,17665.0,14399,0.0,17,3,4,1.0,23.0,3.0,3,22.0,6.0,11.855045939454717,7.0,768.0434782608696,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.9565217391304348,0.5388657245206689,211980.0,420.5952380952381,3
28,1,1009,1,3,1,45,2,1,2,2596.0,7160,1.0,15,3,1,2.0,1.0,2.0,3,1.0,0.0,0.0,0.0,2596.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1.0,0.0,31152.0,92.71428571428571,6
50,1,959,1,4,4,81,3,2,3,4728.0,17251,3.0,14,3,4,0.0,5.0,4.0,3,0.0,0.0,0.0,0.0,945.6,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,0.0,0.0,56736.0,94.56,9
33,0,970,7,3,4,30,3,2,2,4302.0,13401,0.0,17,3,3,1.0,4.0,3.0,3,3.0,2.0,0.0,2.0,1075.5,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.75,0.0,51624.0,130.36363636363637,6
34,0,697,3,4,3,40,2,1,4,2979.0,22478,3.0,17,3,4,3.0,6.0,2.0,3,0.0,0.0,0.0,0.0,496.5,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.0,0.0,35748.0,87.61764705882354,12
48,0,1262,1,4,1,35,4,4,4,16885.0,16154,2.0,22,4,3,0.0,27.0,3.0,2,5.0,4.0,2.0,1.0,625.3703703703703,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.18518518518518517,0.4,202620.0,351.7708333333333,8
45,0,1050,9,4,2,65,2,2,3,5593.0,17970,1.0,13,3,4,1.0,15.0,2.0,3,15.0,10.0,4.0,12.0,372.8666666666667,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.0,0.26666666666666666,67116.0,124.28888888888889,9
52,0,994,7,4,2,87,3,3,2,10445.0,15322,7.0,19,3,4,0.0,18.0,4.0,3,8.0,6.0,4.0,0.0,580.2777777777778,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.4444444444444444,0.5,125340.0,200.8653846153846,6
38,0,770,10,4,3,73,2,3,3,8740.0,5569,0.0,14,3,2,2.0,9.0,2.0,3,8.0,7.0,2.0,7.0,971.1111111111111,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.8888888888888888,0.25,104880.0,230.0,9
29,0,1107,28,4,3,93,3,1,4,2514.0,26968,4.0,22,4,1,1.0,11.0,1.0,3,7.0,5.0,1.0,7.0,228.54545454545453,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6363636363636364,0.14285714285714285,30168.0,86.6896551724138,12
28,0,950,3,3,4,93,3,3,2,7655.0,8039,0.0,17,3,2,3.0,10.0,3.0,2,9.0,7.0,1.0,7.0,765.5,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9,0.1111111111111111,91860.0,273.39285714285717,4
46,0,406,3,1,1,52,3,4,3,17465.0,15596,3.0,12,3,4,1.0,23.0,3.0,3,12.0,9.0,4.0,9.0,759.3478260869565,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,0.5217391304347826,0.3333333333333333,209580.0,379.67391304347825,9
38,0,130,2,2,4,32,3,3,2,7351.0,20619,7.0,16,3,3,0.0,10.0,2.0,3,1.0,0.0,0.0,0.0,735.1,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.1,0.0,88212.0,193.44736842105263,6
43,0,1082,27,3,3,83,3,3,1,10820.0,11535,8.0,11,3,3,1.0,18.0,1.0,3,8.0,7.0,0.0,1.0,601.1111111111111,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.4444444444444444,0.0,129840.0,251.62790697674419,3
39,1,203,2,3,1,84,3,4,4,12169.0,13547,7.0,11,3,4,3.0,21.0,4.0,3,18.0,7.0,11.0,5.0,579.4761904761905,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8571428571428571,0.6111111111111112,146028.0,312.02564102564105,12
40,0,1308,14,3,3,44,2,5,3,19626.0,17544,1.0,14,3,1,0.0,21.0,2.0,4,20.0,7.0,4.0,9.0,934.5714285714286,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.9523809523809523,0.2,235512.0,490.65,12
21,0,984,1,1,4,70,2,1,2,2070.0,25326,1.0,11,3,3,0.0,2.0,6.0,4,2.0,2.0,2.0,2.0,1035.0,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,1.0,1.0,24840.0,98.57142857142857,8
39,0,439,9,3,3,70,3,2,2,6782.0,8770,9.0,15,3,3,0.0,9.0,2.0,2,5.0,4.0,0.0,3.0,753.5555555555555,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.5555555555555556,0.0,81384.0,173.89743589743588,4
36,0,217,18,4,1,78,3,2,4,7779.0,23238,2.0,20,4,1,0.0,18.0,0.0,3,11.0,9.0,0.0,9.0,432.1666666666667,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.6111111111111112,0.0,93348.0,216.08333333333334,12
31,0,793,20,3,3,67,4,1,4,2791.0,21981,0.0,12,3,1,1.0,3.0,4.0,3,2.0,2.0,2.0,2.0,930.3333333333334,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0.6666666666666666,1.0,33492.0,90.03225806451613,12
28,0,1451,2,1,1,67,2,1,2,3201.0,19911,0.0,17,3,1,0.0,6.0,2.0,1,5.0,3.0,0.0,4.0,533.5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.8333333333333334,0.0,38412.0,114.32142857142857,2
35,0,1182,11,2,4,54,3,2,4,4968.0,18500,1.0,11,3,4,1.0,5.0,3.0,3,5.0,2.0,0.0,2.0,993.6,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,59616.0,141.94285714285715,12
49,0,174,8,4,4,56,2,4,2,13120.0,11879,6.0,17,3,2,1.0,22.0,3.0,3,9.0,8.0,2.0,3.0,596.3636363636364,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,0.4090909090909091,0.2222222222222222,157440.0,267.7551020408163,6
34,0,1003,2,2,4,95,3,2,3,4033.0,15834,2.0,11,3,4,0.0,5.0,3.0,2,3.0,2.0,0.0,2.0,806.6,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.6,0.0,48396.0,118.61764705882354,6
29,0,490,10,3,4,61,3,1,2,3291.0,17940,0.0,14,3,4,2.0,8.0,2.0,2,7.0,5.0,1.0,1.0,411.375,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.875,0.14285714285714285,39492.0,113.48275862068965,4
42,0,188,29,3,2,56,1,2,4,4272.0,9558,4.0,19,3,1,0.0,16.0,3.0,3,1.0,0.0,0.0,0.0,267.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.0625,0.0,51264.0,101.71428571428571,12
29,0,718,8,1,2,79,2,2,4,5056.0,17689,1.0,15,3,3,1.0,10.0,2.0,2,10.0,7.0,1.0,2.0,505.6,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,1.0,0.1,60672.0,174.3448275862069,8
38,0,433,1,3,3,37,4,1,3,2844.0,6004,1.0,13,3,4,1.0,7.0,2.0,4,7.0,6.0,5.0,0.0,406.2857142857143,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1.0,0.7142857142857143,34128.0,74.84210526315789,12
28,0,773,6,3,3,39,2,1,3,2703.0,22088,1.0,14,3,4,1.0,3.0,2.0,3,3.0,1.0,0.0,2.0,901.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0,0.0,32436.0,96.53571428571429,9
18,1,247,8,1,3,80,3,1,3,1904.0,13556,1.0,12,3,4,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.0,0.0,22848.0,105.77777777777777,9
33,1,603,9,4,1,77,3,2,1,8224.0,18385,0.0,17,3,1,0.0,6.0,3.0,3,5.0,2.0,0.0,3.0,1370.6666666666667,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.8333333333333334,0.0,98688.0,249.21212121212122,3
41,0,167,12,4,2,46,3,1,4,4766.0,9051,3.0,11,3,1,1.0,6.0,4.0,3,1.0,0.0,0.0,0.0,794.3333333333334,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,0.16666666666666666,0.0,57192.0,116.2439024390244,12
31,1,874,15,3,3,72,3,1,3,2610.0,6233,1.0,12,3,3,1.0,2.0,5.0,2,2.0,2.0,2.0,2.0,1305.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1.0,1.0,31320.0,84.19354838709677,6
37,0,367,25,2,3,52,2,2,4,5731.0,17171,7.0,13,3,3,2.0,9.0,2.0,3,6.0,2.0,1.0,3.0,636.7777777777778,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,0.16666666666666666,68772.0,154.8918918918919,12
27,0,199,6,3,4,55,2,1,3,2539.0,7950,1.0,13,3,3,1.0,4.0,0.0,3,4.0,2.0,2.0,2.0,634.75,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,1.0,0.5,30468.0,94.03703703703704,9
34,0,1400,9,1,2,70,3,2,3,5714.0,5829,1.0,20,4,1,0.0,6.0,3.0,2,6.0,5.0,1.0,3.0,952.3333333333334,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.0,0.16666666666666666,68568.0,168.05882352941177,6
35,0,528,8,4,3,100,3,1,3,4323.0,7108,1.0,17,3,2,0.0,6.0,2.0,1,5.0,4.0,1.0,4.0,720.5,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,0.8333333333333334,0.2,51876.0,123.51428571428572,3
29,1,408,23,1,4,45,2,3,1,7336.0,11162,1.0,13,3,1,1.0,11.0,3.0,1,11.0,8.0,3.0,10.0,666.9090909090909,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.0,0.2727272727272727,88032.0,252.9655172413793,1
40,0,593,9,4,2,88,3,3,3,13499.0,13782,9.0,17,3,3,0.0,20.0,3.0,2,18.0,7.0,2.0,13.0,674.95,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.9,0.1111111111111111,161988.0,337.475,6
42,1,481,12,3,3,44,3,4,1,13758.0,2447,0.0,12,3,2,0.0,22.0,2.0,2,21.0,9.0,11.855045939454717,14.0,625.3636363636364,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,0.9545454545454546,0.5645259971168913,165096.0,327.57142857142856,2
42,0,647,4,4,2,45,3,2,1,5155.0,2253,7.0,13,3,4,0.0,9.0,3.0,4,6.0,4.0,1.0,5.0,572.7777777777778,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.6666666666666666,0.16666666666666666,61860.0,122.73809523809524,4
35,0,982,1,4,4,58,2,1,3,2258.0,16340,6.0,12,3,2,1.0,10.0,2.0,3,8.0,0.0,1.0,7.0,225.8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,0.8,0.125,27096.0,64.51428571428572,9
24,0,477,24,3,4,49,3,1,2,3597.0,6409,8.0,22,4,4,0.0,6.0,2.0,3,4.0,3.0,1.0,2.0,599.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,0.6666666666666666,0.25,43164.0,149.875,6
28,1,1485,12,1,3,79,3,1,4,2515.0,22955,1.0,11,3,4,0.0,1.0,4.0,2,1.0,1.0,0.0,0.0,2515.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,1.0,0.0,30180.0,89.82142857142857,8
26,0,1384,3,4,1,82,4,1,4,4420.0,13421,1.0,22,4,2,1.0,8.0,2.0,3,8.0,7.0,0.0,7.0,552.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,1.0,0.0,53040.0,170.0,12
30,0,852,10,3,3,72,2,2,3,6578.0,2706,1.0,18,3,1,1.0,10.0,3.0,3,10.0,3.0,1.0,4.0,657.8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1.0,0.1,78936.0,219.26666666666668,9
40,0,902,26,2,3,92,2,2,4,4422.0,21203,3.0,13,3,4,1.0,16.0,3.0,1,1.0,1.0,0.0,0.0,276.375,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.0625,0.0,53064.0,110.55,4
35,0,819,2,3,3,44,2,3,2,10274.0,19588,2.0,18,3,2,1.0,15.0,2.0,4,7.0,7.0,6.0,4.0,684.9333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.4666666666666667,0.8571428571428571,123288.0,293.54285714285714,8
34,0,669,1,3,4,97,2,2,1,5343.0,25755,0.0,20,4,3,0.0,14.0,3.0,3,13.0,9.0,4.0,9.0,381.64285714285717,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.9285714285714286,0.3076923076923077,64116.0,157.14705882352942,3
35,0,636,4,4,4,47,2,1,4,2376.0,26537,1.0,13,3,2,1.0,2.0,2.0,4,2.0,2.0,2.0,2.0,1188.0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,1.0,1.0,28512.0,67.88571428571429,16
43,1,1372,9,3,1,85,1,2,3,5346.0,9489,8.0,13,3,2,0.0,7.0,2.0,2,4.0,3.0,1.0,3.0,763.7142857142857,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.5714285714285714,0.25,64152.0,124.32558139534883,6
32,0,862,2,1,3,76,3,1,1,2827.0,14947,1.0,12,3,3,3.0,1.0,3.0,3,1.0,0.0,0.0,0.0,2827.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,0.0,33924.0,88.34375,3
56,0,718,4,4,4,92,3,5,1,19943.0,18575,4.0,13,3,4,1.0,28.0,2.0,3,5.0,2.0,4.0,2.0,712.25,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0.17857142857142858,0.8,239316.0,356.125,3
29,0,1401,6,1,2,54,3,1,4,3131.0,26342,1.0,13,3,1,1.0,10.0,5.0,3,10.0,8.0,0.0,8.0,313.1,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0,0.0,37572.0,107.96551724137932,12
19,0,645,9,2,3,54,3,1,1,2552.0,7172,1.0,25,4,3,0.0,1.0,4.0,3,1.0,1.0,0.0,0.0,2552.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.0,0.0,30624.0,134.31578947368422,3
45,0,1457,7,3,1,83,3,1,3,4477.0,20100,4.0,19,3,3,1.0,7.0,2.0,2,3.0,2.0,0.0,2.0,639.5714285714286,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.42857142857142855,0.0,53724.0,99.4888888888889,6
37,0,977,1,3,4,56,2,2,4,6474.0,9961,1.0,13,3,2,1.0,14.0,2.0,2,14.0,8.0,3.0,11.0,462.42857142857144,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1.0,0.21428571428571427,77688.0,174.97297297297297,8
20,0,805,3,3,1,87,2,1,3,3033.0,12828,1.0,12,3,1,0.0,2.0,2.0,2,2.0,2.0,1.0,2.0,1516.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1.0,0.5,36396.0,151.65,6
44,1,1097,10,4,3,96,3,1,3,2936.0,10826,1.0,11,3,3,0.0,6.0,4.0,3,6.0,4.0,0.0,2.0,489.3333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,1.0,0.0,35232.0,66.72727272727273,9
53,0,1223,7,2,4,50,3,5,3,18606.0,18640,3.0,18,3,2,1.0,26.0,6.0,3,7.0,7.0,4.0,7.0,715.6153846153846,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2692307692307692,0.5714285714285714,223272.0,351.0566037735849,9
29,0,942,15,1,2,69,1,1,4,2168.0,26933,0.0,18,3,1,1.0,6.0,2.0,2,5.0,4.0,1.0,3.0,361.3333333333333,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,0.8333333333333334,0.2,26016.0,74.75862068965517,8
22,1,1256,3,4,3,48,2,1,4,2853.0,4223,0.0,11,3,2,1.0,1.0,5.0,3,0.0,0.0,0.0,0.0,2853.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,0.0,0.0,34236.0,129.6818181818182,12
46,0,1402,2,3,3,69,3,4,1,17048.0,24097,8.0,23,4,1,0.0,28.0,2.0,3,25.38773872251683,15.0,11.855045939454717,9.0,608.8571428571429,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0.9067049543756011,0.466959506280891,204576.0,370.60869565217394,3
